file_Id,Time,R_R_M,G_R_M,B_R_M,R_L_M,G_L_M,B_L_M,PM2.5,PM10,SO2,NO2,O3,CO,T2m,BLH,U10,V10,TP,SP,T_500,RH_500,U_500,V_500,GP_500,T_700,RH_700,U_700,V_700,GP_700,T_850,RH_850,U_850,V_850,GP_850
20190705131158859.jpg,2019-7-5 13:00,189.014907,194.61880180000003,198.9806635,64.43606650000001,63.95585274,47.40574665,24,,2.0,1.0,148.0,0.7,32.45933474,665.5090346,-1.417862907,0.811410425,6.07e-05,99252.62907000001,-9.42945303,68.02040564,19.83492393,6.675978565,55989.9441,9.34953615,70.74973122,11.94546638,6.5977361089999995,29574.05863,19.11617994,62.3193667,0.9825268420000001,4.609357189,13449.04907
20191222143550404.jpg,2019-12-22 15:00,181.2992483,192.96318119999998,191.08812930000002,87.42764154,75.81291594,62.09201931,78,,,,,,2.813149267,678.3858737,-0.255391832,0.044623626,-1.7299999999999998e-18,101667.2213,-25.93285949,2.176743102,36.98355524,-17.85460381,52985.10876,-16.03335396,46.6767119,13.03686578,-13.04196005,28717.901719999998,-7.458928435,56.4771456,7.856238772,-9.240970632,14180.517590000001
20190717150245733.jpg,2019-7-17 15:00,193.6410602,196.51574680000002,192.2521677,37.58616657,40.10336191,33.9110665,55,,,,,,28.74377044,570.7513577000001,-1.330824928,-0.718600672,0.000545405,100390.5894,-6.4304505270000005,96.16613591,9.114781001,-4.597776486,56988.70971,8.150954547000001,81.58581709,5.5255181460000005,1.245598215,30487.29294,17.57914054,86.31648648,3.661963833,6.5102361239999995,14432.41415
20190826130204817.jpg,2019-8-26 13:00,189.9405822,193.8526433,194.94761709999997,40.12893036,41.41835636,36.62121672,83,110.0,2.0,82.0,66.0,1.0,26.40680001,943.1325373,0.593593842,1.5800670890000001,1.02e-06,100573.8575,-8.365532247,81.88640104,11.84697696,-0.343819088,56844.05612000001,7.296633461,30.83596566,4.712637717,-3.112712371,30451.988139999998,15.28779978,83.69500855,2.998940855,0.087096016,14499.06773
20190610052956285.jpg,2019-6-10 5:00,214.2253159,213.60384359999998,205.17059819999997,17.43140191,15.94495684,15.42451654,53,73.0,1.0,39.0,41.0,0.6,17.79390423,38.89512554,-0.83839059,-1.417168657,0.0,100399.0349,-11.11101762,9.549909537000001,8.498213621,-17.23584356,56028.06585,1.994023818,65.07011819,1.708563794,-9.693176607,30011.108839999997,15.871610999999998,40.47587882,0.225073341,-4.066293123,14267.269859999999
20190618145229158.jpg,2019-6-18 15:00,181.4092834,190.5640215,192.5145001,62.62017506,63.16725321,43.29405261,55,65.0,3.0,24.0,304.0,0.9,33.70303097,1317.582499,-0.09759323199999999,1.359304096,-1.7299999999999998e-18,99896.41157000001,-10.31648013,22.10538962,13.58881454,-8.629292839,56579.42826,9.488634974,42.84215238,8.840063984,-3.609537879,30295.752930000002,20.40400435,50.97391762,2.027340351,-0.66639727,14150.82734
20191019150001985.jpg,2019-10-19 15:00,194.26763180000003,197.3671375,194.8016843,60.90448556,58.36992971,49.05436138,151,93.0,3.0,73.0,35.0,1.3,19.67948758,1297.450167,0.648453826,2.294489911,0.0,101587.5163,-16.25400444,42.52407522,16.03415673,-5.088988151000001,56017.81609,0.164740486,27.87376228,11.04895618,0.8217772520000001,30344.31162,5.695791299,99.86346359999999,3.13180332,5.3859628289999995,14879.7484
20200221154242120.jpg,2020-2-21 16:00,179.0880468,202.371532,200.9983091,104.3181598,93.53982145,70.08326582,27,135.0,3.0,8.0,79.0,0.2,8.921321961,2908.59328,4.432448914,-2.606551165,3.87e-06,102137.7127,-35.05362017,23.10867264,21.62200638,-5.444652193,53048.530589999995,-18.73212094,79.92737722,12.64649723,-4.179952828,29309.16226,-4.8941144,32.33712604,9.414408948,-6.102219734,14751.154559999999
20190828091009341.jpg,2019-8-28 9:00,159.4868303,203.07271409999998,216.2732319,100.3431424,100.6068263,64.92860725,2,46.0,2.0,12.0,54.0,0.2,26.09745686,1657.164581,3.7902639889999996,-3.488564935,0.0,100479.9458,-12.92536821,25.82804546,18.76941461,-10.58493613,55940.0982,2.383467097,56.67586253,11.310105900000002,-10.31149453,30024.156489999998,13.58629359,49.19188267,10.34413889,-10.55041526,14328.25618
20190719114113666.jpg,2019-7-19 12:00,194.6557249,197.5362178,192.8871908,35.01351997,37.017444899999994,30.94385368,54,70.0,2.0,35.0,,0.9,29.943214899999997,1040.039037,-0.40660055,2.162131626,4.4e-07,100219.56300000001,-1.822172659,11.68662785,4.3183356360000005,6.853154217,57266.30855,9.997136682,79.88629776,2.395802721,1.245840703,30448.33862,18.17823633,91.57368174,2.311836675,3.88593252,14327.1737
